Number,Date,Price,Amount,15DayAverage,31DayAverage,Trend,predictionValues
1077,29/8/2018,11.238,274,11.015533333333334,11.077580645161287,10.917536648337052,0
1078,30/8/2018,10.547,335,11.033999999999999,11.128451612903223,10.880482983503347,0
1079,31/8/2018,10.569,302,11.073533333333334,11.181193548387098,10.849334685153012,0
1080,01/9/2018,10.892,319,11.099866666666665,11.230354838709678,10.853601216637712,0
1081,02/9/2018,10.879,344,11.123466666666666,11.274354838709678,10.85614109497394,0
1082,03/9/2018,11.217,296,11.164466666666668,11.31451612903226,10.892226985476547,0
1083,04/9/2018,11.155,250,11.210866666666668,11.360580645161292,10.918504286928894,0
1084,05/9/2018,11.028,277,11.231599999999998,11.411290322580648,10.929453858236005,0
1085,06/9/2018,11.237,278,11.2792,11.469806451612902,10.960208472412404,0
1086,07/9/2018,11.511,306,11.382066666666667,11.513967741935483,11.015287625171164,0
1087,08/9/2018,11.486,342,11.4866,11.554870967741932,11.062358862654047,0
1088,09/9/2018,11.557,294,11.559933333333332,11.594548387096772,11.111822976388643,0
1089,10/9/2018,11.679,273,11.638466666666666,11.645032258064516,11.168540678749778,0
1090,11/9/2018,11.853,282,11.691399999999998,11.692967741935485,11.236986610874801,0
1091,12/9/2018,11.626,237,11.756733333333333,11.729677419354843,11.275887949787322,0
1092,13/9/2018,11.952,231,11.851666666666667,11.774322580645164,11.34349915480859,0
1093,14/9/2018,12.09,304,11.9396,11.825161290322583,11.41814923932773,0
1094,15/9/2018,12.137,321,11.994133333333334,11.889419354838711,11.490034315394958,0
1095,16/9/2018,11.992,320,12.040799999999999,11.958548387096773,11.540230883855461,0
1096,17/9/2018,12.057,249,12.091733333333334,12.023483870967741,11.591907795469915,0
1097,18/9/2018,12.011,241,12.164333333333333,12.079032258064515,11.633817015922924,0
1098,19/9/2018,12.135,244,12.2108,12.130322580645162,11.68393531433063,0
1099,20/9/2018,12.452,216,12.2554,12.186967741935485,11.760741782897568,0
1100,21/9/2018,12.556,249,12.305200000000001,12.251483870967741,11.840267604607812,0
1101,22/9/2018,12.329,319,12.353466666666666,12.314322580645163,11.88914084414703,0
1102,23/9/2018,12.186,368,12.380266666666666,12.361612903225804,11.918826759732328,0
1103,24/9/2018,12.321,272,12.428266666666664,12.409129032258063,11.959044083759096,0
1104,25/9/2018,12.768,210,12.4848,12.460387096774191,12.039939675383186,0
1105,26/9/2018,12.55,213,12.524133333333335,12.50406451612903,12.090945707844869,0
1106,27/9/2018,12.295,212,12.568933333333332,12.545774193548386,12.111351137060382,0
1107,28/9/2018,12.699,242,12.599533333333335,12.59735483870968,12.170116023354344,0
1108,29/9/2018,12.814,254,12.631,12.631516129032264,12.23450442101891,0
1109,30/9/2018,12.539,262,12.688066666666666,12.665225806451618,12.264953978917019,0
1110,01/10/2018,12.712,285,12.7408,12.69512903225807,12.309658581025317,0
1111,02/10/2018,12.905,213,12.783333333333335,12.730741935483874,12.369192722922786,0
1112,03/10/2018,12.601,230,12.808533333333333,12.759483870967742,12.392373450630508,0
1113,04/10/2018,12.807,219,12.840733333333331,12.792193548387095,12.433836105567456,0
1114,05/10/2018,12.911,253,12.897466666666666,12.820741935483868,12.48155249501071,0
1115,06/10/2018,13.028,307,12.932533333333332,12.830161290322577,12.536197245509639,0
1116,07/10/2018,13.185,253,12.945666666666664,12.839419354838705,12.601077520958675,0
1117,08/10/2018,12.977,214,12.985399999999998,12.851193548387096,12.638669768862808,0
1118,09/10/2018,12.959,216,13.008866666666666,12.858290322580647,12.670702791976527,0
1119,10/10/2018,13.146,210,13.021599999999998,12.858258064516132,12.718232512778876,0
1120,11/10/2018,13.033,187,13.044733333333333,12.851322580645164,12.749709261500989,0
1121,12/10/2018,13.146,220,13.059266666666668,12.845000000000002,12.789338335350891,0
1122,13/10/2018,13.225,262,13.066533333333334,12.846258064516128,12.832904501815802,0
1123,14/10/2018,13.011,242,13.047600000000001,12.827774193548386,12.850714051634222,0
1124,15/10/2018,13.135,192,13.0248,12.78696774193548,12.8791426464708,0
1125,16/10/2018,13.064,214,13.005933333333331,12.767903225806448,12.89762838182372,0
1126,17/10/2018,13.096,168,12.969066666666663,12.737580645161287,12.917465543641349,0
1127,18/10/2018,12.948,182,12.913999999999998,12.705741935483866,12.920518989277214,0
1128,19/10/2018,13.025,217,12.882,12.695709677419353,12.930967090349494,0
1129,20/10/2018,13.02,242,12.829200000000002,12.667129032258064,12.939870381314545,0
1130,21/10/2018,12.744,243,12.769799999999998,12.648677419354836,12.92028334318309,0
1131,22/10/2018,12.843,183,12.7108,12.622258064516132,12.912555008864782,0
1132,23/10/2018,12.694,166,12.605066666666666,12.59183870967742,12.890699507978304,0
1133,24/10/2018,12.406,170,12.530666666666669,12.565129032258067,12.842229557180476,0
1134,25/10/2018,12.32,190,12.442400000000001,12.541935483870972,12.79000660146243,0
1135,26/10/2018,12.553,231,12.373733333333336,12.512096774193552,12.766305941316187,0
1136,27/10/2018,12.354,238,12.324733333333336,12.479580645161294,12.72507534718457,0
1137,28/10/2018,12.334,221,12.251466666666666,12.439483870967745,12.685967812466112,0
1138,29/10/2018,12.126,179,12.224466666666666,12.393774193548387,12.629971031219501,0
1139,30/10/2018,11.549,253,12.182199999999998,12.364129032258061,12.52187392809755,0
1140,31/10/2018,11.948,237,12.152066666666666,12.329645161290319,12.464486535287795,0
1141,01/11/2018,11.772,233,12.134933333333331,12.294645161290317,12.395237881759016,0
1142,02/11/2018,11.918,245,12.129600000000002,12.26354838709677,12.347514093583115,0
1143,03/11/2018,12.29,227,12.107466666666665,12.244354838709675,12.341762684224804,0
1144,04/11/2018,11.921,272,12.085533333333332,12.215935483870966,12.299686415802324,0
1145,05/11/2018,12.339,197,12.0568,12.181129032258065,12.303617774222092,0
1146,06/11/2018,12.209,208,12.035599999999999,12.14483870967742,12.294155996799883,0
1147,07/11/2018,12.242,196,12.071800000000001,12.08525806451613,12.288940397119894,0
1148,08/11/2018,12.149,234,12.079666666666668,12.031516129032257,12.274946357407906,0
1149,09/11/2018,12.24,229,12.093466666666666,11.989451612903226,12.271451721667116,0
1150,10/11/2018,12.221,281,12.107733333333334,11.951419354838709,12.266406549500406,0
1151,11/11/2018,12.025,296,12.111933333333335,11.90174193548387,12.242265894550366,0
1152,12/11/2018,11.903,210,12.126800000000001,11.86864516129032,12.20833930509533,0
1153,13/11/2018,11.808,195,12.100266666666666,11.84038709677419,12.168305374585797,0
1154,14/11/2018,12.092,215,12.060933333333333,11.818064516129029,12.160674837127218,0
1155,15/11/2018,12.066,211,11.977866666666669,11.824516129032258,12.151207353414495,0
1156,16/11/2018,11.979,266,11.903133333333335,11.81325806451613,12.133986618073047,0
1157,17/11/2018,12.132,301,11.827266666666668,11.809709677419356,12.133787956265744,0
1158,18/11/2018,12.353,265,11.755266666666667,11.79993548387097,12.15570916063917,0
1159,19/11/2018,12.144,192,11.687800000000001,11.779709677419357,12.154538244575253,0
1160,20/11/2018,11.941,211,11.649466666666667,11.775225806451612,12.133184420117729,0
1161,21/11/2018,11.619,246,11.626133333333335,11.755548387096775,12.081765978105956,0
1162,22/11/2018,10.996,279,11.582266666666667,11.722645161290322,11.973189380295361,0
1163,23/11/2018,11.028,352,11.561133333333332,11.708129032258062,11.878670442265825,0
1164,24/11/2018,11.102,320,11.5358,11.698645161290322,11.801003398039244,0
1165,25/11/2018,11.141,289,11.504466666666668,11.680129032258069,11.73500305823532,0
1166,26/11/2018,11.013,238,11.455266666666667,11.667548387096772,11.662802752411787,0
1167,27/11/2018,11.328,226,11.423200000000001,11.66177419354839,11.629322477170609,0
1168,28/11/2018,11.458,197,11.412600000000001,11.66941935483871,11.612190229453548,0
1169,29/11/2018,11.434,187,11.419933333333335,11.678064516129032,11.594371206508193,0
1170,30/11/2018,11.749,240,11.432799999999999,11.675096774193548,11.609834085857372,0
1171,01/12/2018,11.599,246,11.483733333333333,11.673322580645161,11.608750677271635,0
1172,02/12/2018,11.662,275,11.533933333333332,11.682064516129033,11.614075609544471,0
1173,03/12/2018,11.615,225,11.568933333333332,11.686677419354838,11.614168048590026,0
1174,04/12/2018,11.663,219,11.623466666666667,11.676548387096775,11.619051243731024,0
1175,05/12/2018,11.782,265,11.658,11.669387096774189,11.635346119357921,0
1176,06/12/2018,11.729,238,11.703466666666667,11.655645161290321,11.64471150742213,0
1177,07/12/2018,11.189,355,11.746266666666665,11.657967741935483,11.599140356679918,0
1178,08/12/2018,11.792,321,11.762999999999998,11.674870967741931,11.618426321011926,0
1179,09/12/2018,11.855,303,11.790466666666667,11.705741935483868,11.642083688910732,0
1180,10/12/2018,11.666,291,11.829666666666666,11.759935483870965,11.64447532001966,0
1181,11/12/2018,11.831,225,11.873666666666667,11.827677419354837,11.663127788017695,0
1182,12/12/2018,11.846,290,11.898733333333332,11.902225806451614,11.681415009215925,0
1183,13/12/2018,12.14,263,11.908066666666665,11.985193548387096,11.727273508294333,0
1184,14/12/2018,12.076,274,11.8938,12.04567741935484,11.762146157464901,0
1185,15/12/2018,12.0,323,11.927266666666666,12.070741935483872,11.785931541718412,0
1186,16/12/2018,12.011,304,11.909133333333333,12.105193548387097,11.808438387546571,0
1187,17/12/2018,12.25,252,11.9178,12.152290322580647,11.852594548791915,0
1188,18/12/2018,12.275,253,11.9922,12.188096774193548,11.894835093912725,0
1189,19/12/2018,12.039,275,12.0862,12.23690322580645,11.909251584521453,0
1190,20/12/2018,11.922,276,12.184733333333332,12.306258064516127,11.910526426069307,0
1191,21/12/2018,11.515,355,12.302066666666667,12.386129032258063,11.870973783462377,0
1192,22/12/2018,11.691,370,12.385866666666667,12.471677419354835,11.85297640511614,0
1193,23/12/2018,11.52,325,12.399933333333335,12.558387096774192,11.819678764604525,0
1194,24/12/2018,11.985,405,12.453666666666667,12.630645161290323,11.836210888144072,0
1195,25/12/2018,12.782,509,12.5076,12.711774193548385,11.930789799329665,0
1196,26/12/2018,13.241,404,12.540733333333332,12.798032258064515,12.061810819396698,0
1197,27/12/2018,13.324,350,12.613333333333333,12.883193548387096,12.188029737457027,0
1198,28/12/2018,13.9,329,12.739399999999998,12.98016129032258,12.359226763711325,0
1199,29/12/2018,13.333,361,12.922266666666667,13.049451612903226,12.456604087340192,0
1200,30/12/2018,12.211,414,13.101600000000001,13.125451612903227,12.432043678606174,0
1201,31/12/2018,12.817,322,13.258733333333335,13.202709677419357,12.470539310745558,0
1202,01/1/2019,13.059,340,13.3952,13.28541935483871,12.529385379671002,0
1203,02/1/2019,12.772,364,13.501066666666668,13.353290322580644,12.553646841703902,0
1204,03/1/2019,13.128,364,13.574333333333334,13.430451612903223,12.611082157533513,0
1205,04/1/2019,13.813,338,13.6508,13.510677419354838,12.731273941780161,0
1206,05/1/2019,14.258,313,13.714266666666669,13.593677419354835,12.883946547602147,0
1207,06/1/2019,14.381,320,13.777933333333335,13.69032258064516,13.033651892841933,0
1208,07/1/2019,13.877,341,13.926,13.78283870967742,13.11798670355774,0
1209,08/1/2019,14.032,267,14.031200000000002,13.881935483870969,13.209388033201966,0
1210,09/1/2019,14.37,287,14.132266666666663,13.960096774193548,13.32544922988177,0
1211,10/1/2019,14.34,279,14.237733333333333,14.015548387096775,13.426904306893594,0
1212,11/1/2019,14.471,306,14.340333333333332,14.064129032258068,13.531313876204235,0
1213,12/1/2019,14.852,330,14.38786666666667,14.107096774193552,13.663382488583812,0
1214,13/1/2019,14.288,270,14.40366666666667,14.12977419354839,13.725844239725431,0
1215,14/1/2019,14.432,290,14.412333333333335,14.176000000000004,13.79645981575289,0
1216,15/1/2019,14.395,284,14.4578,14.254548387096774,13.856313834177602,0
1217,16/1/2019,14.575,284,14.495133333333333,14.313645161290324,13.928182450759842,0
1218,17/1/2019,14.354,293,14.497666666666666,14.372161290322582,13.970764205683857,0
1219,18/1/2019,14.667,268,14.5084,14.450451612903224,14.04038778511547,0
1220,19/1/2019,14.526,333,14.5268,14.504387096774193,14.088949006603924,0
1221,20/1/2019,14.495,288,14.513733333333334,14.535774193548386,14.129554105943532,0
1222,21/1/2019,14.511,281,14.534733333333332,14.535258064516132,14.167698695349179,0
1223,22/1/2019,14.559,271,14.556999999999999,14.524258064516129,14.206828825814261,0
1224,23/1/2019,14.592,270,14.573733333333331,14.504193548387095,14.245345943232834,0
1225,24/1/2019,14.408,247,14.578666666666665,14.480612903225806,14.26161134890955,0
1226,25/1/2019,14.501,271,14.613266666666668,14.447354838709677,14.285550214018595,0
1227,26/1/2019,14.747,298,14.648733333333336,14.412225806451614,14.331695192616737,0
1228,27/1/2019,14.656,277,14.667000000000002,14.367354838709677,14.364125673355064,0
1229,28/1/2019,14.603,268,14.686400000000003,14.320967741935481,14.388013106019558,0
1230,29/1/2019,14.766,231,14.668466666666667,14.303677419354836,14.425811795417602,0
1231,30/1/2019,14.646,228,14.633866666666666,14.277645161290318,14.447830615875842,0
1232,31/1/2019,14.649,283,14.544733333333332,14.273806451612902,14.467947554288259,0
1233,01/2/2019,14.873,298,14.470933333333333,14.264032258064516,14.508452798859432,0
1234,02/2/2019,15.199,307,14.39346666666667,14.242967741935487,14.577507518973489,0
1235,03/2/2019,14.8,268,14.293733333333334,14.221322580645165,14.59975676707614,0
1236,04/2/2019,14.786,253,14.188666666666668,14.206419354838712,14.618381090368526,0
1237,05/2/2019,14.242,292,14.109399999999999,14.191032258064519,14.580742981331674,0
1238,06/2/2019,14.04,270,14.041799999999999,14.171129032258067,14.526668683198507,0
1239,07/2/2019,13.255,374,13.973733333333334,14.156677419354837,14.399501814878656,0
1240,08/2/2019,13.301,336,13.948866666666667,14.150709677419353,14.28965163339079,0
1241,09/2/2019,13.339,346,13.908800000000001,14.148032258064518,14.19458647005171,0
1242,10/2/2019,13.251,299,13.808933333333332,14.14767741935484,14.100227823046541,0
1243,11/2/2019,13.08,258,13.755333333333333,14.130258064516129,13.998205040741887,0
1244,12/2/2019,13.414,235,13.707199999999998,14.113451612903226,13.939784536667698,0
1245,13/2/2019,13.752,211,13.692266666666665,14.089645161290322,13.921006083000929,0
1246,14/2/2019,13.625,233,13.682533333333334,14.07241935483871,13.891405474700838,0
1247,15/2/2019,14.276,271,13.7396,14.060387096774194,13.929864927230755,0
1248,16/2/2019,14.272,268,13.813333333333334,14.03783870967742,13.96407843450768,0
1249,17/2/2019,13.701,244,13.879066666666667,14.019322580645163,13.937770591056914,0
1250,18/2/2019,13.996,220,13.961666666666668,13.993612903225808,13.943593531951223,0
1251,19/2/2019,14.064,206,14.0368,13.971774193548388,13.9556341787561,0
1252,20/2/2019,14.018,206,14.084866666666667,13.955612903225807,13.96187076088049,0
1253,21/2/2019,13.894,222,14.0924,13.971838709677417,13.955083684792442,0
1254,22/2/2019,14.111,240,14.132866666666665,13.9978064516129,13.970675316313198,0
1255,23/2/2019,14.407,306,14.132666666666665,14.044677419354837,14.014307784681877,0
1256,24/2/2019,14.325,279,14.111199999999998,14.087032258064516,14.045377006213691,0
1257,25/2/2019,14.49,255,14.151066666666669,14.132612903225807,14.089839305592323,0
1258,26/2/2019,14.207,242,14.178133333333333,14.184064516129032,14.10155537503309,0
1259,27/2/2019,14.135,222,14.182066666666664,14.23293548387097,14.104899837529782,0
1260,28/2/2019,13.865,229,14.199866666666667,14.28093548387097,14.080909853776804,0
1261,01/3/2019,14.232,296,14.2566,14.319709677419358,14.096018868399124,0
1262,02/3/2019,14.273,358,14.305533333333333,14.34935483870968,14.113716981559213,0
1263,03/3/2019,13.95,338,14.3256,14.358806451612905,14.09734528340329,0
1264,04/3/2019,14.299,274,14.344866666666666,14.372258064516132,14.117510755062963,0
1265,05/3/2019,14.402,259,14.362333333333332,14.402483870967739,14.145959679556668,0
1266,06/3/2019,14.123,258,14.404933333333332,14.42232258064516,14.143663711601002,0
1267,07/3/2019,14.285,217,14.4356,14.433612903225805,14.157797340440903,0
1268,08/3/2019,14.745,330,14.504733333333332,14.445032258064517,14.216517606396813,0
1269,09/3/2019,14.845,318,14.552866666666665,14.450870967741935,14.279365845757132,0
1270,10/3/2019,14.708,298,14.570933333333333,14.44548387096774,14.32222926118142,0
1271,11/3/2019,14.614,295,14.6122,14.427548387096772,14.351406335063277,0
1272,12/3/2019,14.752,223,14.6382,14.412677419354837,14.39146570155695,0
1273,13/3/2019,14.846,226,14.653933333333331,14.39125806451613,14.436919131401256,0
1274,14/3/2019,14.595,315,14.686466666666666,14.374677419354837,14.452727218261131,0
1275,15/3/2019,14.902,328,14.695066666666664,14.37348387096774,14.497654496435018,0
